user_id,name,fans,id_review,id_elite,id_tip
twa1yd8net3icainbrj8ag,mike,0,8590212548,0,0
twer8ffvo4zlf7lvuvo9xq,Jim,0,8590264068,0,0
twfhxpljvzpeno918f3wwq,Ron,3,8589985445,0,0
twgjilcv8hxnhnut0tfhwa,David,0,8590098324,0,0
twiflx2mmixooedj6gmvia,Julie,5,8589967052,0,0
twjrrj2wuccu5l6dwvrnoq,OFFSHORE,7,8589954410,0,8590006637
twkia4p7y0ikkcja4ppjxg,Sage,0,8590119347,0,8590006640
twm8ycg1dqsbdzrwq1l6mq,joy,0,8589936067,0,8590006644
twmufzhc3q-nnhsvsjxrvq,Ana,22,8589956426,8589943535,8590006647
twqa9tutqtb3kapldpanua,Chad,3,8590120713,0,0
twqymzivhxrtjuyfvforhg,Jenna,16,8590170358,8589944233,0
twwxfrbpjqfkzqc9fa1j7g,Jessica,0,8590076697,0,8590006668
twxsojbsaow_ctpehtiq0q,Nez,30,8590107765,8589944413,8590006671
twzcv0vewditawxuhgcppw,James,0,8590328555,0,0
twzkvu1bep834kctjh1slg,Sherri,0,8590300023,0,0
txbtoq8uw0xgafqlppcwfa,Orla,49,8589979270,8589941628,8590006696
txeqakf8unj8nibxkyn25a,Jigna,6,8589983174,8589935762,8590006699
txgneib_vwlaxsq_1lmsta,Erin,0,8590352800,0,0
txijwh6fj6bel5djyt-x8q,Jared,0,8590256227,0,0
txjgev2uor_8htwcqfz3oq,Anne,40,8589965094,8589939212,0
txktfiuh_3r1en0xyonxdw,Ben,154,8590057952,8589936476,0
txlfr5jwkapur9njfzv1fq,Foodie,7,8589981791,0,0
txlyf0g1-nch3ib3y_54dq,Mayssa,0,8590032496,8589945199,8590006724
txnyg2jpcbpupkb9_cqh5a,Suzie,0,8590003878,0,0
txqqvjccswl5teytyrqfga,Beth,1,8589957886,0,8590006736
txtjqmapzhxe4rdo3z2v7g,David,5,8589956916,8589936473,0
txvffnxtadhwxm7az7guha,Linda,0,8590044606,0,8590006752
txw2jx2lotayjoimvvtw8a,Ferris,16,8590002709,8589936684,0
txwhd3piy1zntd_vjswzta,Marian,0,8590000776,0,0
txybj7ynslsacdnqrglitg,Phillip,4,8590294056,0,0
txzjgoe7h5lbwoeuqdv7rw,Leigh,0,8590196527,0,0
txzuwgcfs-dgcp5-uobtqw,Eric,1,8590000649,0,0
txzxqmgapon24o6rxnnfng,CP,0,8590239644,0,0
ty3_jlmzdyce63tco5mzig,Roy,2,8590351665,0,0
ty4oy31e_ktzmh0ah7syeq,Luke,0,8590253917,0,0
ty6b3jsixick6cmvkw-7ka,Robert,0,8590205939,0,0
tyaeopsd8966emmt7uqkqw,John,0,8590233419,0,0
tycipwyo77ybhsoa6f2_lg,Mike,15,8590209293,8589947629,8590006801
tyczdhjgp5ensflnkxc86w,Eric,4,8590050041,8589941891,0
tygelsddnfgyxtybqobq7w,Stacy,10,8590176309,8589940137,0
tyguadf5u4hs_luwkpgqbq,Sara,4,8590148327,8589943387,0
tyijm0p4-qxfxzr2pbslnq,Jessi,0,8590155485,0,0
tyjkddqos2xcexbsh0otrq,Jazzy,1,8589993824,0,8590006831
typ_eyeblk0vlc3woyhzgw,Nessa,5,8590300823,0,0
tyt5sunwuqow_zcjpofayq,Doug,40,8590021349,8589942101,0
tyxevlk-t7gtb9soqu__iq,Leo,0,8590337468,0,0
tyzjheeemgya4ucsgksrqw,Jeremy,0,8590037633,0,0
tz27opd4biwxhphgndqmqa,Lee Ann,0,8590390479,0,0
tz7liunijk8injqwqgw7cg,Brian,1,8590188248,0,0
tz7u_ylwhcapbu5ylhk9tg,Annie,2,8590317650,8589951543,0
tz_okxjo8y6dxgrpexo2ia,Jessica,1,8589969015,0,8590006893
tzca1k5heicseuwggac02q,Ashley,0,8590030083,0,0
tzf0coy8jk0dgalvhy6sra,Jim,0,8590187345,0,0
tzgbzulbeeogjtyvvv_lug,Sydney,0,8590260727,0,0
tzjzkr2z4oefqlwvuwqobg,Gern,2,8590041685,0,0
tzk-ibcprzojqndiwisvha,Tom,0,8589966662,0,8590006921
tzkmesozjbmutfequgbulw,Kiên,0,8590219882,0,0
tzlop-fra3vkhehwrblbzg,Mai,0,8590115897,0,0
tzouv6dmberq2icsigmhug,Madison,3,8589960019,0,8590006935
tzqsbeidf8ibvsvkz1pz7a,Eff,2,8590041844,0,0
tzv82qzpqxuius4qyasleq,Laura,11,8590274233,8589942079,0
tzvd92gjg-yjymnw1nq-ug,Jon,0,8589950631,0,0
tzwcqex_derf2o4tw4omka,J,8,8590029579,0,0
tzwkmfmbzevotoozhlzvxa,Jason,23,8590395085,0,0
tzwo_h-mcx3oltxx-ybs7w,Todd,1,8590332897,0,0
tzxeetieuimnvz5-n63mfa,D,1,8590014899,0,0
tzylefykvhyvfsuxaqco0g,Tye,1,8590249613,0,0
tzzc0ru9nzofhpu6epwx9w,Taylor,0,8589984283,0,0
tzziyls9gwsov2ivctzkuq,Richard,0,8590120950,0,0
u-4gonw-18ilakv7fk_jjw,Alexis,0,8590302750,0,0
u-ati52gs2po-dvfdma-xw,Gwen,2,8589963898,0,0
u-dtvuhpadzafujqpjofng,C,2,8590065061,0,0
u-fqmujs70w-mlfiju8nug,Josh,0,8590369591,0,0
u-im3e0ye_mgru6dbjbv_g,Annette,17,8590104037,0,0
u-k6n3-xtdyyqpmch3_e_a,James,0,8590108111,0,8590006992
u-r7majggelqq89-ujhmvq,Nichol,0,8590345801,0,0
u-ro_1ir1d4xibcyha4ztg,Maridel,161,8589944029,8589935836,8590007005
u-undtfuz_pticer2qdzcg,Pam,0,8590400674,0,0
u01_l5ktrjuucjf44qa16a,John,5,8589953698,8589951209,0
u08fboarqck-iachpaxzka,Pauline,114,8590111783,8589937610,8590007018
u0fgckqm77b1ua1-poat5g,Sean,2,8590209798,0,0
u0igpmz49lhlul-9yh9cow,John,12,8590102935,8589939309,0
u0iu8dg0rwtlhibndgegfg,Kimberly,0,8589991389,0,0
u0joujezf_x6hcdlftss8q,Kathleen,0,8590118742,0,8590007028
u0lxt3uea_gidxrw1xcsfg,Julia,16,8589987738,8589936376,8590007030
u0pfiphict4fcoxg6jd50g,Jessica,0,8590284593,0,0
u0svm5nah35ixnn9clxywa,Lee,0,8590233865,0,0
u0ux9urlfa1g4ivsk08eig,Julie,1,8590094693,0,0
u0zk340l3uzkzsgvh1ojmq,Richie,13,8589997939,8589949236,0
u1c12zmf85nl8_04h-c37g,Patsy,0,8590129533,0,0
u1e7ie9a_358yg4pnbjmmw,Lisa,151,8589947517,8589935369,8590007060
u1h2zi_9_5ewmtar-_-3ca,Lori,0,8590176435,0,8590007066
u1i1wbnaffpsos0bwbwk2g,Benjamin,11,8590278562,8589943774,0
u1nqunuqqrn37rssbm_ngq,Jesse,2,8590187857,0,0
u1sr6voot2j1by_sishjuw,somer,1,8590236625,0,0
u1sxvadkeyqpfqxwcnxamg,Splash,0,8590104872,0,8590007078
u1wdtmdap9omy4hplkypxq,Valerie,6,8590409287,0,0
u1xennmkld-du12ievzetg,gail,4,8590107584,0,8590007081
u28xn1igtjsql2duxr7fkg,Be,9,8589950427,8589937670,8590007088
u2_jkg4zwztxb81sjdv6_a,Ann,5,8589946576,0,8590007091
u2fsdqeahi2ylwcdqbkt4a,Emily,0,8590188406,0,0
u2po37pyt9tpuz29uvs9xw,Harry,0,8590064185,0,0
u2r-n4vijszq-n_xssqjxq,Elana,3,8590041498,0,8590007108
u2rlkpw3mjt-moj4_r4j9q,Melissa,6,8590021002,8589941939,0
u2zeg0hg9kmwbh_3hfp8za,Mitchell,0,8590208247,0,0
u30muefijfpugbw39c1arw,Kathleen,13,8589942124,8589936006,8590007127
u32okiqhvdo8ekdxwtnn_a,Dan,0,8589980866,0,0
u3307zzjjuladf9lilb2bg,Terry,74,8590009603,8589949051,0
u3cljncj0du4ao4tks2vhg,Jonathan,0,8590150001,0,0
u3eawlgbomq-yjjsr0idgw,Hannah,0,8590408503,0,0
u3js9u3ina-_j1som8qecq,Meghann,3,8590042671,0,0
u3l7_yzq0oqzyh1lq2mu2q,Editor,2,8590164844,0,0
u3mojjxff_otwr26vh_wiw,Paul,1,8590253908,0,0
u3orhloenfod3xngyc0gxa,Neal,1,8589946234,0,0
u4-snwv5dphcpyegjojbqa,George,1,8590325209,0,0
u43xtufezek1nnexoo5olw,Veronica,7,8590026313,8589950483,8590007189
u49oie3uvyo2ihyrceo19a,Laolee,1,8590260657,0,0
u4h3cocdhd_hn0twetocwg,Gabriel,2,8590077064,0,0
u4k1fggrdg-6plf2bhxtjq,Allyson,0,8590014015,0,0
u4llc89wq3sral-bmhaeaa,Maribeth,1,8590020839,0,0
u4lswlxp2m7lfukvokvghg,Brent,1,8590239748,0,0
u4mcna8xbknmwt1l6o8rxq,Cheryl,0,8590385397,0,0
u4yicq9-zhrwf3arjdpztq,Lucia,0,8590185335,0,0
u4z3_oxkn5cky4bnbmkzew,Clayton,1,8590416908,0,0
u51zgsjbunglacyjrpedbq,Sas,1,8590223433,0,0
u53icf3uwatotqf0fa3jja,Sarah,0,8590344708,0,0
u5e_1wompecres8cwarraa,Travis,0,8589989093,0,8590007247
u5fnnwufkh9-6klxf7pslq,Lauren,0,8590306946,0,0
u5lk_sictx2_qxdoc6igzw,Dane,3,8590229988,8589951735,0
u5oubytwpzwlvvgfiirykg,Shogun,0,8590307384,0,0
u5vnrstvaofldafoe5r1yg,Rena,116,8589943138,8589936186,8590007266
u5yqdkmzmxazshd-725f-w,Tiahna,20,8590006939,8589938346,0
u66ldpzrbq_dpvppz75jva,Lorie,0,8590244530,0,8590007278
u6dodpkwj-ng0kxziktedw,Nik,0,8589956470,0,0
u6emoe60iyfplf_sqpgzea,Jeff,0,8590321763,0,0
u6firvx5x5ry4uhbrz9neg,Loren,11,8589978368,8589945195,8590007289
u6fpb9esnctwld_1qekyna,Pat,0,8590135228,0,0
u6ie4vf0vu0czxnnv6o_nw,Edwin,0,8590346248,0,0
u6ljk8nexhjypfvcne0mpa,Scott,20,8590047213,8589936156,8590007298
u6njf5k-4w8w7p-mphtnng,Thomas,0,8590024906,0,0
u6qaldehppw1fw2bdhrvta,Canyon,6,8590110925,0,8590007305
u6skky12-zj3f-cz-e6ndg,Matthew,0,8589962449,0,8590007307
u6ugxit1njk4oubq0ysk5q,Brittany,0,8590114773,0,0
u6ukdostktdfxrm8yp-zhw,Elizabeth,0,8590063740,0,8590007314
u6z7fpwh74dwjraaold_nq,Mandi,1,8590103636,0,0
u6zyp_d-m0ohmcb5ruxlvq,Nicole,2,8590215516,0,0
u7-86q-ghvg2unkhink2dq,Amanda,0,8590382623,0,0
u7dowfvsvqsllbtk24-jlw,Betty,3,8589995878,0,0
u7igzucndyw6i2fmboigtg,Brett,0,8590002347,0,0
u7przsihhx5vhdk4d3_odw,Andrew,0,8590182766,0,0
u7wtm4oslbhibb2tuwncaw,Mike,0,8590130744,0,0
u84gce7t2pnr1c22bah3ug,J,0,8590139329,0,0
u8aakyywbcn6tughhmojta,Cecilia,6,8590200133,0,0
u8id590ohj6lhh2hdvfisq,Jmat,0,8589965788,0,0
u8kr-oiijj6rmogqfxazaw,Bob,0,8590289257,0,0
u8luffvgfbqaxt4omdi88q,Andrew,1,8590401217,0,0
u8tphx9wiat5tfflor1weq,Brad,1,8590248064,0,8590007408
u8uz8ob7xbwgpux4gzibfw,Lady,2,8590152084,8589953140,0
u8zwauphhz30b5yhat7osg,Oshin,17,8590090340,0,0
u937rqtinvoj4ukkqlqb1a,Kenyonna,0,8590396738,0,0
u9d2rdlck9b3kp41plxrfg,Michelle,0,8590095445,0,0
u9eqz8g7jqgbofqhmcopia,Joe,0,8590373296,0,0
u9g6b3_t3attfozeb5xskw,Johnliz,0,8590279800,0,8590007439
u9i78zajlyihdw7glwdehq,Barry,0,8590422560,0,0
u9kfhr0zyuvxyejcaxz7ew,Roxanne,5,8590209287,8589943985,0
u9rq6ri2lf2u0puu8tynua,Bill,0,8590126455,0,0
u9tkgidpmkr-8cwxqmnhjq,Jessica,0,8590372322,0,0
u9vltbicilybcaojjrf0ga,Ruby,1,8590368051,0,0
u__bv9nvvrfokdzmsl3e3a,Chris,3,8589956516,0,0
u_cxbfhpmvmktbf3savcza,Sasha,5,8590240302,0,0
u_i7twl3fk3eivyvvgcidw,John,0,8590331087,0,0
u_jwdv9nlvnwmbfxhygcda,Serge,2,8590263672,0,0
u_kkcmjbjo9zzzrcs2o3ta,Rich,0,8590319880,0,0
u_msiyonpkowcprwnyayca,Andy,0,8589949949,0,0
u_qxrwsmk5audlbjd2gscq,Irene,8,8589998885,8589953104,8590007502
u_tqxtp9t3h9eegkyuiwgw,a,0,8590289823,0,0
ua-4uhdy1izhvrq2owwkug,Joanne,21,8589948936,8589945928,8590007513
ua2iyxvdlmweiytttg8u3g,Sharon,0,8589975001,0,8590007519
ua3r6aq33sobqyuod4mdga,Mallory,1,8589979215,0,8590007521
ua6061lswjwstioaqe2wua,Sarah,1,8590377812,0,8590007523
ua7klhgtqmvzamrpzpta2w,Belinda,0,8590410539,0,0
ua9bx0upwd-pi_0pmqtxyw,Michelle,49,8589971278,8589948061,0
ua9qljcmtyzxpe1s9wmtfw,Cadence,2,8590054240,0,0
uab_pcsqmjk5vltigbkfeq,Venkata,20,8589947144,8589936088,8590007532
uacgjgaz47e8b3cq6apqtg,Tori,0,8590097695,0,0
uacmiw8o97y5yl1rq_x4tq,Stephen,2,8590148799,0,0
uaeuis57fv9nrqmtpu4wiw,Michael,0,8590208174,0,0
uafnkltup0lejppgbzrofq,Jessica,2,8590198296,0,0
uagvbn3rfpuch4rmmk1cuw,viv,3,8590071829,0,8590007545
uaibigdgxbcpznfetxlu3g,Catherine,0,8590219375,0,0
uaixhirbdr6-tahgkrz_5a,Rick,3,8590361288,0,8590007551
uakju_0hl6zndvwaevhxna,H,0,8590276953,0,0
ualyxgmdsbvwwct7-abn3a,V,1,8590165573,0,0
uaml_zi8u9dpnyqm08crpg,April,0,8590036903,0,0
uaqzewtbipfw5nimwokj1q,Parin,0,8590047360,0,0
uarj8p1wqyrkut_aqnot0g,Maggie,13,8589978824,8589943675,0
uau772kpskb-tpfgzmu-la,Susanne,18,8589990606,8589939190,0
uavfvjnui1t-ubbmxoot1g,Jeremy,0,8590123044,0,8590007590
uaz3gezqy9iartt-b8t3sa,Jilly,0,8590080532,0,0
ub-3bmxmc8cffv94bmyxwg,Kayt,2,8590147382,0,0
ub-hcgi09tdje1i7zjmwiq,Gary,2,8590337847,0,0
ub02-tdblyz0a0omdqhcka,Mary,2,8589985129,0,0
ub14t7kw9zwpctx5647fsq,Hung,3,8590050130,0,0
ub1agbjrk71ezu14f4aabq,Priyanka,26,8590093216,8589939327,8590007604
ub666gvpznllgaqoxatdha,Debbie,0,8589946630,0,8590007616
uba6hymlrlp0frchserlew,Steven,0,8590040502,0,8590007623
ubalqr2-6bye-glz9jakpg,Heather,0,8590289084,0,0
ubg0ctf-0iaglt-uf9jwtg,Tim,0,8590392733,0,0
ubgcckio5e9rnvjerktypw,Hank,0,8590152271,0,8590007645
ubhaciaqvacixgvwbd1ezw,Tracy,4,8590215899,0,0
ubkubn8okfn5awmyrff9yg,Eric,0,8590067669,0,0
ubl1sotpa2gkvjge9bng-q,Star,0,8590374279,0,0
ubmca9fyryl-zll1grardq,Speider,4,8589974214,0,0
ubqevcemthglwhcqyl9_fq,Eileen,1,8589974842,0,8590007671
ubr66zufmqx2srukqdi3da,Grace,1,8589951039,0,0
ubsiokzbx3owuv8wzbvfca,Tammy,9,8590266046,0,0
ubtlwqrr5vbb5tlortsyuq,Ashleigh,49,8590076482,8589937489,0
ububwrv82hgc7f28sbl_mw,Laura,0,8590036433,0,0
ubw5lnk5gl0qv6-lkww_lg,Brenda,0,8590262154,0,0
ubwutj5hobjgmjrxn17k2g,Sydney,0,8590161887,0,0
ubykfi5ck91p2db_lxpc7q,Sandra,2,8589956709,0,8590007694
ubzjrwr_ilzgtl0lekogtq,Josh,0,8590132063,0,0
ubzqicrrqiwwcflqmr-gww,Maggie,0,8590220283,0,0
uc146a1x_kv0qkzgw5_rqq,Breeanna,3,8590175836,0,0
uc1czvuofretcqwcwqggnq,Brian,1,8589962434,0,0
uc1vteiz1pzl22txqoxpfa,Amy,1,8589934853,0,0
uc4qvma_ge38hhu4bc8uvw,Darren,0,8590182171,0,8590007706
uc5lma-yt_6ibpnmxszhua,Felix,0,8590188571,0,8590007707
uc5o4kruysn6kfl6sm93la,SpeedOfLife,0,8590363475,0,0
uc60kxsqj8fukdtezrg_9g,Lisa,0,8590391222,0,0
uc6g80nul7nwghgu_sbmaw,Maile,0,8590228676,0,8590007709
uc9m8pbaer3xmnbskbgakw,Katherine,0,8590024901,0,8590007713
uc9z6bzfgm6uplc0h0rcyg,Susan,0,8590188271,0,0
ucan8vjoia-_ysmcgzev1w,Frank,60,8590172156,0,8590007717
ucbemcphengs_xaaypiiqa,Greg,2,8590139632,0,0
ucbwzr7enfpf56ztamwung,Marylee,1,8590361165,0,0
uccbhorp6ff0bm6cavaksg,JD,1,8590264594,0,0
ucktsp8pnlh9wri6bj3jug,Derek,0,8590082388,0,0
uclbhzstpmdsy9xtqndxgw,Le,6,8590162427,8589952172,0
uclg5wa6xynb1lilaz0g5q,Maren,0,8590340366,0,0
ucmaznpmflgip_iu4vbytw,Roxanne,4,8590183594,8589951894,0
ucngczcuo07ew0swpb1z7g,Nicola,360,8589988304,8589945399,0
ucnnx_qms8i1texz2jdefa,A,0,8590026237,0,0
ucnrsttzxc8dbmqmnwjcpq,Mary Catherine,0,8590387745,0,0
ucntksvcptwxtd_krzgqra,Shane,0,8590145337,0,0
ucpnfbrkxmbl0untiqusew,Mike,4,8590192680,0,0
ucpucyhecdppfyz2uudyzw,Flor,0,8590177066,0,0
ucpuspqb_c27lg-al7ba9w,Ray,1,8590033911,0,0
ucqkthrumyhyy9s7caimbw,Luke,1,8590326729,0,0
ucqpk6afxmpxlxaw-kg3jw,Shiran,0,8590417476,0,0
ucqqhymk6iulgffqa6gc-q,P.,0,8590207728,0,0
ucqqzj2ejhdwnbxrqhb3mw,Alice,0,8590054107,0,0
ucqua9iwuegsok4t53sctw,Risa,0,8590001130,0,8590007775
ucri2iyeka14onx8vt1rcq,Grace,3,8590068714,8589953184,0
ucromcphxyozyadt-grdga,Esmeralda,39,8590004885,8589937942,8590007778
ucrxggrdi5qvsmi_ikwdjq,Travis,2,8590286107,0,8590007779
ucv9kxi8woyzwygat5w7ua,Cierra,0,8590058067,0,0
uczz6ix3qp1btmkaz0ldjg,Craig,0,8590264018,0,0
ud-xmtrg_ahsejn6ozep8g,Greyson,0,8590297698,0,0
ud-z-c1r6x4wco53jcyt_q,Morgan,0,8590192373,0,0
ud7j1wlp3g3_oc6sp8i58a,Jamie,0,8590149708,0,0
ud8dfiee1f0b3utomswyxa,Suzi,0,8590374977,0,0
udc7v22nukrfzzg_uzsu1q,Sally,0,8590124498,0,0
udczizfi6yqto-rbbhs60g,Saeko,0,8590384381,0,0
udevn-objneslqmkyxznyg,Courtney,14,8590135841,8589950737,8590007822
udfnuzcsk4hzbv4tojju1w,Mark,68,8589982702,8589935817,8590007825
udg4jggdv7x1lxagnrdtsq,Amber,0,8590207451,0,0
udgpz2wd_b8ngamxemdawa,Todd,4,8589973351,0,0
udhwrj1vk-kxqda6486ana,Jeff,1,8590131788,0,8590007832
udi1r0kzotbzf-1td-wt-g,Jodi,1,8590021609,8589938147,8590007833
udixinxkanmnuiq538pwiq,derinda,1,8590079705,0,0
udot8bdx_gmepn-z7ek6ka,Gina,4,8589973093,0,8590007853
udr7asuynvlbtak84mvdnq,M. Soto,0,8590364380,0,0
udvcabvhpz6oeo76rvln2a,Crystal,2,8590009314,0,8590007873
udxbrbvwe-chjh2cspn4oq,Adriana,0,8590195932,0,0
ue-ae_qfkfi-kxo-92cd4g,Bill,9,8590177760,0,8590007886
ue9tfqnvwe0jou1qjcct3q,J,0,8590007996,0,0
ueb-eh9xnatzv1m8qys-xa,Jo,0,8590316026,0,0
uegsqzlxvpgbwpobip8jla,Rob,3,8590269250,0,0
uegtdn5kghjcwuscditc-a,Cee,4,8589956418,0,8590007920
uehzoqwzpwuwbc7yvs2trq,Ricardo,0,8590289479,0,0
ueigd-xpepnb6humyqswzg,Kat,0,8590419281,0,0
ueilkppyrsmfm2gb0osziq,Sean,1,8590226708,0,0
uekqcjdx6otum96nlwiemq,Bluelilly,1,8590067310,0,0
uelir7xef2go1wtuvjbotq,Colette,9,8590022853,0,0
uemy0qhsh6wr_tlrh9j9na,Marianne,2,8590043425,0,0
uepfn2yq2dmi8k6dw73gwg,Katherine,6,8589951558,0,8590007940
ueqdx96hmvhrsa9_hbhdya,Quanghuy,2,8590279956,0,0
ueqrwjmzsvd-p-viiyivag,Fatty,0,8590202401,0,0
uerleoezcjqmb8njmqvmsa,Jeb,0,8590243606,0,0
uerpqhz6bvcb3enqveb1yw,Brittany,1,8589995700,0,0
ueuf5gc6i-wdyj6dql4cua,Sierra,0,8590409223,0,0
ueupz3oqxqyvm95z6qysta,Asia,22,8590018532,0,0
ueyatb_efabaxl7qmsczga,J,0,8590390144,0,8590007964
uezft4eq8hlyujiokmhsga,Danny,0,8590173431,0,0
uf-50g7km6cvag_fcierjg,Daniel,2,8590157596,8589946211,0
uf1molwbgwb9_pq3v5ygzq,Michael,0,8590211634,0,0
uf3bjr9foosqzcuy8_x-ea,Land,1,8590300220,0,0
uf4juxt9wxqei9rima_zdw,Nick,1,8590391455,0,0
uf4lrabetit1tcmzxllauq,Joel,0,8590082302,0,0
uf5ptptse8oihz6aikjxaa,Beata,0,8590376267,0,0
uf93ng54bb4981krwcmmkw,Kaliah,4,8590085464,8589940828,0
ufacnxnszqic5bbzky6ciq,Theresa,0,8590312713,0,0
ufbybr0pjyfjbvzky75ecw,Olya,1,8589959593,0,8590007987
ufc1dfi4z9z1wfymhysh_w,Heidi,21,8589987050,8589935782,8590007989
ufet5jvd2ul2lsikgj8gmg,Chris,27,8589948173,8589935687,0
ufgqhtzlvfhocumvw5kvkw,Greg,0,8590044639,0,0
ufi3mxzl8nuka3bbo4yqfg,Adam,0,8590253916,0,8590008011
uflehfpmnajiumwjid6z2a,Adrianna,0,8590184949,0,8590008027
uflzgoiknwhmkyaoasoxww,Ami,0,8590081349,0,0
ufqna1qmzvlqdvrngis4jg,Patrick,2,8590139219,0,0
ufroncbgqv_e2wcpgdtvpa,Joshua,0,8589947562,0,0
uftk7qrzb9b7q4vagwp2ua,Renee,8,8590019064,8589937839,8590008039
ufvumu7zl3mwvt5-t0o11w,Allie,13,8590056724,8589944932,0
ufxsuuwtxg-ou8r0zhpirq,Brian,0,8590243645,0,0
ug0rcheh6qzws7ogsnoaia,Parker,27,8590140528,8589949967,0
ug7ynguyjwhptndsdaq3hw,Britney,0,8590225336,0,8590008076
ugdf7vmkot5wp_kp9ezhdg,Gina,6,8590033248,0,8590008089
ugfwzo6wucejx77yhdcgcq,Scoty,0,8590031917,0,8590008094
uggak5o_3yzvshv2xis5wq,DIJ,0,8590355727,0,0
ugixxwafguwfhtrkugajoa,Kathy,0,8590163027,0,0
ugiy0pfitbo4lmookktrqq,Chloe,1,8590407951,0,8590008110
ugjhrnd0-88ipdp2bdawsg,Scott,1,8590122577,0,0
ugoykrfvf6khx9pjt0hl2a,Andrea,0,8590017670,0,0
ugpgftomfu-8utladf9hng,Jubin,0,8590071151,0,0
ugq_wt4shnqvd6bkc9hkma,Mary,0,8589944013,0,0
ugraizlhhnokhqdjaz4otw,Mike,2,8590064522,0,0
ugrlfvayeqo4zd57ox-emg,Devin,1,8590068208,0,0
ugrxtbsuuprm3shsrasaha,Genny,0,8590276042,0,8590008136
ugti4gqi8ikovnju42zhga,Dez,0,8590251209,0,0
ugupfm-scmfvx9868d0-vw,Kirsten,1,8590141698,0,0
ugxcvapufrctsqgk1hpffq,Chris,0,8590083184,0,0
ugzlcbta64eardibe3hbkg,Steve,0,8590158846,0,8590008151
uh0nd12sxnl0sinltri3uw,Rose,0,8590138749,0,0
uh22nhawgf6o92p11e50nw,rachel,0,8590288265,0,0
uh49knta7j1axzkl_fpynq,Tina,1,8590084900,8589941486,0
uh8kq07gpi6dqrjszppu8q,marion,1,8590034293,0,8590008165
uhbh4ejncitmmv5lni0akq,Megan,1,8590014261,0,0
uhd0izca3yghtviir38xyw,Don,0,8590259144,0,8590008181
uhe3tlqy1bphpi_to_lo_w,Melissa,0,8590370142,0,0
uhhdao1bex6v3x68jygbla,Kimber,0,8590156441,0,0
uhlflhe8zi-up9rdne_d3g,Jeff,1,8590203435,0,8590008204
uhn9rrw19vz7vfwgwvln_w,Debby,5,8590343454,0,0
uhngqxfv21ftpp7umjjlua,Bruce,0,8589975580,0,0
uhosg_8tfeiggqntfovfoa,Adam,1,8590248852,0,8590008212
uhovzklce7jr7scjqqpwkg,Shen,0,8590006145,0,0
uhp3eqgwtgtall_hrvu5sq,Samantha,0,8590393500,0,8590008213
uhpoducwkt2piqyyofxopg,Nandita,0,8590258807,0,0
uhpy7nfgh9hv8lkwtjsb1a,Simit,0,8590023314,0,0
uhqbhtze4dmzshfvkvfe9g,Dani,4,8590226221,0,8590008218
uhqfghsk9zaqkfcu8di6ga,Zak,0,8590214812,0,0
uhr3dqo5n-m-b1znatgrdg,Nancy,0,8589976673,0,0
uhtm8vy6lo33h3o8ol6bgq,Louis,3,8590002703,8589942454,0
uhuw_dip46m0yuufmtk8hg,Tom,0,8590116444,0,8590008221
uhx5pvl5gj4evjlllevqua,Dustin,1,8590361052,0,0
uhzz_rz4ekchoculimdmfa,Corinne,13,8590063150,8589936182,0
ui0vifzo5ssmkzkrkw7keg,Jackie,0,8590200725,0,0
ui19ej6zmurccvlkbxrz0a,Tita,1,8589994020,0,8590008237
ui22qrduloccvywghydi8a,NikO,13,8589953774,8589952639,8590008239
ui3vnbdeoz9mb8vpmjak5q,Karie,0,8590391859,0,0
ui3xddl6gaycrqnlid6yaw,Robert,4,8590208921,0,0
ui9ct8unchl6r5rytqkwyq,Stacey,1,8590207979,0,0
ui9mx2bzuov6um2jkhbmvg,Stephen,0,8590352383,0,0
uicknuobhd2x2c3iaxbrua,Billy,0,8590073928,0,8590008260
uif-fx5d7nojqn1y6w5n0w,Anthony,1,8589951716,0,0
uii4sm1jdxoo-flncbva8a,Kristin,1,8590330955,0,8590008274
uik4tv3lr_imeuo-i-g0xw,Marcella,1,8590105665,0,0
uiktc8zfrq7sds4_sgaynw,Dexter,2,8589947268,0,8590008284
uinnfmzfwr_5xdfck0essg,Jackie,3,8590018891,0,8590008289
uioongsbzj0gtjl2ohle_a,Doug,0,8590211606,0,0
uirtad31kzogtobklobidw,Erin,1,8590350934,0,8590008304
uisbahbpxnvzhbc-t4_6qg,Yvonne,6,8589984415,8589938238,0
uixtbdu1t5pxsv3vjr7geq,Rick,4,8589987945,0,0
uiyosll6foje0rnyhgq8dg,Marcie,0,8590325088,0,0
uiysxqsiw1csilgq4awahg,John,0,8590332888,0,0
uiznexd1uvf3-uu_xhbe8q,Lesa,0,8589986104,0,8590008329
uj4dtrstbklyi5qsgygd9a,Mark,0,8590316231,0,0
uj8rcfpeduyxjkwzdl9lrq,Jeremy,0,8590217861,0,0
ujb5a1wxredwa9afavnczq,Fran,0,8590162991,0,8590008352
ujbvhb5qh0jzbzwx_zva6a,Rahel,1,8590174973,0,8590008355
ujbvxx3akwqv0hfzpnvhjg,Don,0,8590153322,0,0
ujcf9rjwx8wkweszonncja,Alysia,0,8590229301,0,0
ujchf7gm6pcjpcedclaeiw,Tanmit,0,8590117376,0,0
ujegcmwvgjef-05grac6tg,Erin,23,8590180838,8589941669,0
ujf-b9oqp2axksy0axujww,Kris,2,8590169147,0,0
